ReportingDate,Provider Name,County,TYPE,NEW RESIDENT CASES,TOTAL RESIDENT CASES,NEW RESIDENT DEATHS,TOTAL RESIDENT DEATHS,NEW STAFF CASES,TOTAL STAFF CASES,NEW STAFF DEATHS,TOTAL STAFF DEATHS,Reporting,VLOOKUP,Change Score
2020-11-09,ALICE LORRAINE CARE CENTER - 2,MONROE,AFC,,0.0,,0.0,,0.0,,0.0,Yes,HICKORY RIDGE OF TEMPERANCE,42
2020-11-09,ASPEN GROVE ASSISTED LIVING,MONROE,HFA,,40.0,,4.0,,16.0,,0.0,Yes,PROMEDICA MONROE SKILLED NURSING AND REHAB,47
2020-11-09,BROOKDALE MONROE AL (MI),MONROE,AFC,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,Yes,PROMEDICA MONROE SKILLED NURSING AND REHAB,86
2020-11-09,BROOKDALE MONROE MC (MI),MONROE,AFC,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,Yes,PROMEDICA MONROE SKILLED NURSING AND REHAB,86
2020-11-09,ELM HOUSE,MONROE,AFC,,0.0,,0.0,,0.0,,0.0,Yes,HICKORY RIDGE OF TEMPERANCE,40
2020-11-09,FAIRVIEW COUNTY INFIRMARY,MONROE,AFC,,0.0,,0.0,,0.0,,0.0,Yes,IHM SENIOR LIVING COMMUNITY,51
2020-11-09,FOUNTAIN VIEW OF MONROE,MONROE,SNF,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,Yes,FOUNTAIN VIEW OF MONROE,100
2020-11-09,HAMPTON MANOR OF DUNDEE 1,MONROE,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MEDILODGE OF MONROE,48
2020-11-09,HAMPTON MANOR OF DUNDEE 2,MONROE,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MEDILODGE OF MONROE,48
2020-11-09,HAMPTON MANOR OF DUNDEE 3,MONROE,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MEDILODGE OF MONROE,48
2020-11-09,HAMPTON MANOR OF DUNDEE 4,MONROE,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MEDILODGE OF MONROE,48
2020-11-09,HICKORY RIDGE OF TEMPERANCE,MONROE,SNF,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,Yes,HICKORY RIDGE OF TEMPERANCE,100
2020-11-09,IHM SENIOR LIVING COMMUNITY,MONROE,SNF,2.0,2.0,0.0,0.0,5.0,15.0,0.0,0.0,Yes,IHM SENIOR LIVING COMMUNITY,100
2020-11-09,JACKMAN LODGE,MONROE,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,HICKORY RIDGE OF TEMPERANCE,41
2020-11-09,MCGIVNEY WAY,MONROE,HFA,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Yes,THE OASIS AT MONROE REHABILITATION AND NURSING CTR,38
2020-11-09,MEDILODGE OF MONROE,MONROE,SNF,3.0,9.0,0.0,0.0,5.0,17.0,0.0,0.0,Yes,MEDILODGE OF MONROE,100
2020-11-09,PROMEDICA MONROE SKILLED NURSING & REHAB,MONROE,SNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,PROMEDICA MONROE SKILLED NURSING AND REHAB,95
2020-11-09,THE OASIS AT MONROE REHABILITATION & NUR,MONROE,SNF,0.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,Yes,THE OASIS AT MONROE REHABILITATION AND NURSING CTR,89
2020-11-09,VIBRANT LIFE SENIOR LIVING STERNS LODGE,MONROE,HFA,0.0,13.0,0.0,5.0,0.0,6.0,0.0,0.0,Yes,IHM SENIOR LIVING COMMUNITY,62
2020-11-09,WELLSPRING LUTHERAN SERVICES MONROE,MONROE,SNF,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,Yes,FOUNTAIN VIEW OF MONROE,86
2020-11-09,GOLDEN LIFE AFC #3,MONTCALM,AFC,,0.0,,0.0,,0.0,,0.0,Yes,LAURELS OF CARSON CITY,35
2020-11-09,GREEN ACRES OF GREENVILLE,MONTCALM,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MISSION POINT NSG & PHY REHAB CTR OF GREENVILLE,86
2020-11-09,GREEN ACRES-SUPPORTIVE CARE,MONTCALM,AFC,,0.0,,0.0,,0.0,,0.0,Yes,LAURELS OF CARSON CITY,41
2020-11-09,GREENVILLE ACRES ADULT CARE,MONTCALM,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MISSION POINT NSG & PHY REHAB CTR OF GREENVILLE,86
2020-11-09,HATHAWAY HILLS ASSISTED LIVING,MONTCALM,HFA,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,Yes,SPECTRUM HEALTH REHAB & NSG CTRS-KELSEY HOSPITAL,43
2020-11-09,LAKEVIEW TERRACE ASSISTED,MONTCALM,HFA,,0.0,,0.0,,0.0,,0.0,Yes,LAURELS OF CARSON CITY,38
2020-11-09,LAURELS OF CARSON CITY,MONTCALM,SNF,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,Yes,LAURELS OF CARSON CITY,100
2020-11-09,MISSION POINT OF GREENVILLE,MONTCALM,SNF,0.0,27.0,0.0,3.0,0.0,9.0,0.0,0.0,Yes,MISSION POINT NSG & PHY REHAB CTR OF GREENVILLE,86
2020-11-09,SPECTRUM HEALTH RNC - KELSEY HOSPITAL,MONTCALM,SNF,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,Yes,SPECTRUM HEALTH REHAB & NSG CTRS-KELSEY HOSPITAL,89
2020-11-09,SPECTRUM HEALTH RNC - UNITED HOSPITAL,MONTCALM,SNF,9.0,9.0,0.0,0.0,1.0,3.0,0.0,0.0,Yes,SPECTRUM HEALTH REHAB & NSG CTRS-UNITED HOSPITAL,89
2020-11-09,HILLMAN'S HAVEN,MONTMORENCY,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,MEDILODGE OF HILLMAN,61
2020-11-09,MEDILODGE OF HILLMAN,MONTMORENCY,SNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,MEDILODGE OF HILLMAN,100
2020-11-09,AGAPE HOME AT BLUEBERRY FIELDS,MUSKEGON,AFC,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,SANCTUARY AT MCAULEY,86
2020-11-09,CHESTNUT FIELDS RETIREMENT COMMUNITY,MUSKEGON,AFC,,0.0,,0.0,,0.0,,0.0,Yes,HILLCREST NURSING AND REHABILITATION COMMUNITY,59
2020-11-09,CHRISTIAN CARE,MUSKEGON,HFA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,CHRISTIAN CARE NURSING CENTER,90
2020-11-09,CHRISTIAN CARE ASSISTED LIVING,MUSKEGON,HFA,1.0,30.0,0.0,5.0,1.0,9.0,0.0,0.0,Yes,CHRISTIAN CARE NURSING CENTER,67
2020-11-09,CHRISTIAN CARE NURSING CENTER,MUSKEGON,SNF,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Yes,CHRISTIAN CARE NURSING CENTER,100
2020-11-09,DAYSPRING ASSISTED LIVING RESIDENCE,MUSKEGON,HFA,0.0,9.0,0.0,3.0,0.0,5.0,0.0,0.0,Yes,CHRISTIAN CARE NURSING CENTER,44
2020-11-09,HALLSTROM CASTLE ASSISTED LIVING,MUSKEGON,AFC,,0.0,,0.0,,0.0,,0.0,Yes,SKLD WHITEHALL,49
2020-11-09,HILLCREST NURSING & REHAB COMMUNITY,MUSKEGON,SNF,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,HILLCREST NURSING AND REHABILITATION COMMUNITY,86
2020-11-09,HUME HOME OF MUSKEGON,MUSKEGON,HFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,SKLD MUSKEGON,86
2020-11-09,LAKE WOODS NURSING AND REHABILITATION,MUSKEGON,SNF,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,Yes,LAKE WOODS NURSING & REHABILITATION CENTER,89
2020-11-09,NORTHCREST ASSISTED LIVING COMMUNITY,MUSKEGON,HFA,0.0,19.0,0.0,5.0,0.0,2.0,0.0,0.0,Yes,HILLCREST NURSING AND REHABILITATION COMMUNITY,61
2020-11-09,ROOSEVELT PARK NURSING CENTRE,MUSKEGON,SNF,0.0,23.0,0.0,6.0,0.0,18.0,0.0,1.0,Yes,HILLCREST NURSING AND REHABILITATION COMMUNITY,86
2020-11-09,SANCTUARY AT MCAULEY,MUSKEGON,SNF,15.0,48.0,0.0,3.0,9.0,33.0,0.0,0.0,Yes,SANCTUARY AT MCAULEY,100
2020-11-09,SANCTUARY AT THE OAKS #1,MUSKEGON,AFC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,SANCTUARY AT THE PARK,84
2020-11-09,SANCTUARY AT THE OAKS #2,MUSKEGON,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,SANCTUARY AT THE PARK,84
2020-11-09,SEMINOLE SHORES ASSISTED LIVING CENTER,MUSKEGON,HFA,0.0,11.0,0.0,6.0,0.0,7.0,0.0,0.0,Yes,CHRISTIAN CARE NURSING CENTER,54
2020-11-09,SKLD MUSKEGON,MUSKEGON,SNF,0.0,50.0,0.0,16.0,4.0,32.0,0.0,0.0,Yes,SKLD MUSKEGON,100
2020-11-09,SKLD WHITEHALL,MUSKEGON,SNF,12.0,31.0,1.0,2.0,16.0,37.0,0.0,0.0,Yes,SKLD WHITEHALL,100
2020-11-09,THE AGAPE HOME,MUSKEGON,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,SANCTUARY AT THE PARK,86
2020-11-09,THE COVE AT LAKE WOODS,MUSKEGON,HFA,,0.0,,0.0,,0.0,,0.0,Yes,LAKE WOODS NURSING & REHABILITATION CENTER,86
2020-11-09,WALKER HOUSE AFC,MUSKEGON,AFC,,0.0,,0.0,,0.0,,0.0,Yes,CHRISTIAN CARE NURSING CENTER,40
2020-11-09,WHITE LAKE ASSISTED LIVING,MUSKEGON,HFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,LAKE WOODS NURSING & REHABILITATION CENTER,86
2020-11-09,FOUNTAIN VIEW RETIREMENT VILLAGE GRANT,NEWAYGO,HFA,,0.0,,0.0,,1.0,,0.0,Yes,TRANSITIONAL HEALTH SERVICES OF FREMONT,42
2020-11-09,FOUNTAINVIEW RET VIL FREMONT I,NEWAYGO,AFC,,0.0,,0.0,,0.0,,0.0,Yes,TRANSITIONAL HEALTH SERVICES OF FREMONT,52
2020-11-09,GREEN ACRES OF FREMONT,NEWAYGO,AFC,,0.0,,0.0,,0.0,,0.0,Yes,TRANSITIONAL HEALTH SERVICES OF FREMONT,86
2020-11-09,GREEN ACRES OF FREMONT II,NEWAYGO,AFC,,0.0,,0.0,,0.0,,0.0,Yes,TRANSITIONAL HEALTH SERVICES OF FREMONT,86
2020-11-09,NEWAYGO CO MEDICAL CARE FACILITY,NEWAYGO,SNF,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,Yes,NEWAYGO CO MEDICAL CARE FACILI,97
2020-11-09,TRANSITIONAL HEALTH SERVICES OF FREMONT,NEWAYGO,SNF,0.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,Yes,TRANSITIONAL HEALTH SERVICES OF FREMONT,100
2020-11-09,AMERICAN HOUSE ROCHESTER HILLS,OAKLAND,HFA,,5.0,,2.0,,5.0,,0.0,Yes,BEAUMONT REHAB & CONTINUING CARE FARMINGTON HILLS,86
2020-11-09,ANTHOLOGY OF ROCHESTER HILLS,OAKLAND,HFA,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,Yes,BEAUMONT REHAB & CONTINUING CARE FARMINGTON HILLS,86
2020-11-09,ANTHOLOGY OF TROY,OAKLAND,HFA,,22.0,,12.0,,10.0,,0.0,Yes,MAPLE MANOR REHAB CENTER OF NOVI INC,86
2020-11-09,ARDEN COURTS OF BINGHAM FARMS,OAKLAND,HFA,,0.0,,0.0,,0.0,,0.0,Yes,MISSION POINT NURSING AND REHAB CENTER OF HOLLY,86
2020-11-09,AUTUMN RIDGE OF CLARKSTON 1,OAKLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MISSION POINT NURSING AND REHAB CENTER OF HOLLY,86
2020-11-09,AUTUMN RIDGE OF CLARKSTON 2,OAKLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MISSION POINT NURSING AND REHAB CENTER OF HOLLY,86
2020-11-09,AUTUMN RIDGE OF CLARKSTON HFA,OAKLAND,HFA,,0.0,,0.0,,1.0,,0.0,Yes,MISSION POINT NURSING AND REHAB CENTER OF HOLLY,86
2020-11-09,BEAUMONT REHAB & CONTINUING CARE FARMING,OAKLAND,SNF,0.0,48.0,0.0,12.0,0.0,13.0,0.0,0.0,Yes,BEAUMONT REHAB & CONTINUING CARE FARMINGTON HILLS,90
2020-11-09,BEEHIVE HOMES OF OXFORD,OAKLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MAPLE MANOR REHAB CENTER OF NOVI INC,86
2020-11-09,BELLBROOK - ROCHESTER HILLS,OAKLAND,SNF,0.0,17.0,0.0,6.0,0.0,27.0,0.0,0.0,Yes,BELLBROOK,90
2020-11-09,BELMAR OAKLAND,OAKLAND,HFA,,0.0,,0.0,,0.0,,0.0,Yes,HEARTLAND HEALTH CARE CENTER-OAKLAND,86
2020-11-09,BLOOMFIELD ORCHARD VILLA,OAKLAND,SNF,0.0,27.0,0.0,16.0,0.0,10.0,0.0,0.0,Yes,BLOOMFIELD ORCHARD VILLA,100
2020-11-09,BLOSSOM RIDGE,OAKLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,WEST BLOOMFIELD HEALTH AND REHABILITATION CENTER,56
2020-11-09,BROOKDALE FARMINGTON HILLS NORTH I,OAKLAND,HFA,0.0,4.0,0.0,4.0,0.0,7.0,0.0,0.0,Yes,SKLD BLOOMFIELD HILLS,86
2020-11-09,BROOKDALE FARMINGTON HILLS NORTH II,OAKLAND,HFA,0.0,6.0,0.0,5.0,0.0,8.0,0.0,0.0,Yes,MEDILODGE OF FARMINGTON,86
2020-11-09,BROOKDALE OF TROY MC,OAKLAND,HFA,0.0,6.0,0.0,4.0,0.0,4.0,0.0,0.0,Yes,MAPLE MANOR REHAB CENTER OF NOVI INC,86
2020-11-09,BROOKDALE TROY AL,OAKLAND,HFA,0.0,8.0,0.0,5.0,1.0,4.0,0.0,0.0,Yes,BELLBROOK,57
2020-11-09,CAMBRIAN SENIOR LIVING,OAKLAND,HFA,0.0,25.0,0.0,8.0,0.0,7.0,0.0,0.0,Yes,POMEROY LIVING ROCHESTER SKILLED REHABILITATION,86
2020-11-09,CAMBRIDGE EAST HEALTHCARE CENTER,OAKLAND,SNF,1.0,41.0,0.0,19.0,0.0,19.0,0.0,0.0,Yes,CAMBRIDGE EAST HEALTHCARE CENTER,100
2020-11-09,CAMBRIDGE NORTH HEALTHCARE CENTER,OAKLAND,SNF,0.0,33.0,0.0,17.0,0.0,22.0,0.0,0.0,Yes,CAMBRIDGE NORTH HEALTHCARE CENTER,100
2020-11-09,CAMBRIDGE SOUTH HEALTHCARE CENTER,OAKLAND,SNF,0.0,18.0,0.0,8.0,0.0,10.0,0.0,0.0,Yes,CAMBRIDGE SOUTH HEALTHCARE CTR,95
2020-11-09,CAMPBELL PERSONAL CARE HM #4,OAKLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,BEAUMONT REHAB & CONTINUING CARE FARMINGTON HILLS,86
2020-11-09,CANTERBURY ON THE LAKE,OAKLAND,SNF,0.0,33.0,0.0,7.0,4.0,48.0,0.0,0.0,Yes,CANTERBURY ON THE LAKE,100
2020-11-09,CAREMORE ASSISTED LIVING,OAKLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,POMEROY LIVING ROCHESTER SKILLED REHABILITATION,86
2020-11-09,CEDARBROOK OF BLOOMFIELD HILLS,OAKLAND,SNF,0.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,Yes,BEAUMONT REHAB & CONTINUING CARE FARMINGTON HILLS,86
2020-11-09,CEDARBROOK OF BLOOMFIELD HILLS HFA,OAKLAND,HFA,,0.0,,2.0,,13.0,,0.0,Yes,MEDILODGE OF MILFORD,86
2020-11-09,CEDARBROOK OF ROCHESTER,OAKLAND,HFA,,2.0,,0.0,,0.0,,0.0,Yes,MAPLE MANOR REHAB CENTER OF NOVI INC,86
2020-11-09,CHAMBERLAIN HOUSE,OAKLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,CATHERINE'S PLACE,53
2020-11-09,CLARKSTON SPECIALTY HEALTHCARE CENTER,OAKLAND,SNF,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,Yes,CLARKSTON SPECIALTY HEALTHCARE CENTER,100
2020-11-09,CLAUSEN MANOR,OAKLAND,AFC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yes,MAPLE MANOR REHAB CENTER OF NOVI INC,86
2020-11-09,CLC HOUSE 2,OAKLAND,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,LOURDES REHABILITATION AND HEALTHCARE CENTER,47
2020-11-09,CLC MARY WAGNER HOUSE,OAKLAND,AFC,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,Yes,MAPLE MANOR REHAB CENTER OF NOVI INC,47
2020-11-09,COURTYARD MANOR FARMINGTON HILLS I,OAKLAND,AFC,0.0,7.0,0.0,3.0,0.0,4.0,0.0,0.0,Yes,SKLD BLOOMFIELD HILLS,86
2020-11-09,COURTYARD MANOR FARMINGTON HILLS II,OAKLAND,AFC,0.0,7.0,0.0,2.0,0.0,3.0,0.0,0.0,Yes,MEDILODGE OF FARMINGTON,86
2020-11-09,COURTYARD MANOR FARMINGTON HILLS III,OAKLAND,AFC,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,Yes,LAHSER HILLS CARE CENTRE,86
2020-11-09,COURTYARD MANOR FARMINGTON HILLS IV,OAKLAND,AFC,0.0,7.0,0.0,3.0,0.0,2.0,0.0,0.0,Yes,MEDILODGE OF FARMINGTON,86
2020-11-09,COURTYARD MANOR OF WIXOM I,OAKLAND,AFC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,MISSION POINT NURSING AND REHAB CENTER OF HOLLY,86
2020-11-09,COURTYARD MANOR OF WIXOM II,OAKLAND,AFC,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Yes,MISSION POINT NURSING AND REHAB CENTER OF HOLLY,86
2020-11-09,COURTYARD MANOR OF WIXOM III,OAKLAND,AFC,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,Yes,MISSION POINT NURSING AND REHAB CENTER OF HOLLY,86
2020-11-09,COURTYARD MANOR OF WIXOM IV,OAKLAND,AFC,0.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,Yes,MISSION POINT NURSING AND REHAB CENTER OF HOLLY,86
2020-11-09,CRANBERRY PARK OF MILFORD,OAKLAND,HFA,,3.0,,0.0,,5.0,,0.0,Yes,MISSION POINT NURSING AND REHAB CENTER OF HOLLY,86
2020-11-09,EVERGREEN HEALTH & LIVING CENTER,OAKLAND,SNF,0.0,101.0,0.0,7.0,0.0,18.0,0.0,1.0,Yes,LAKELAND CENTER (THE),86
2020-11-09,FARMINGTON HILLS INN,OAKLAND,HFA,0.0,31.0,0.0,9.0,0.0,8.0,0.0,0.0,Yes,BEAUMONT REHAB & CONTINUING CARE FARMINGTON HILLS,86
2020-11-09,FIRST & MAIN OF AUBURN HILLS,OAKLAND,HFA,,0.0,,0.0,,0.0,,0.0,Yes,BEAUMONT REHAB & CONTINUING CARE FARMINGTON HILLS,86
2020-11-09,FIRST & MAIN OF BLOOMFIELD TOWNSHIP,OAKLAND,HFA,,0.0,,0.0,,0.0,,0.0,Yes,MEDILODGE OF FARMINGTON,86
2020-11-09,FIRST & MAIN OF COMMERCE TOWNSHIP,OAKLAND,HFA,,0.0,,0.0,,0.0,,0.0,Yes,MEDILODGE OF MILFORD,86
2020-11-09,FLEISCHMAN RESIDENCE,OAKLAND,HFA,0.0,24.0,11.0,22.0,0.0,28.0,0.0,0.0,Yes,GREENFIELD REHAB AND NURSING CENTER,50
2020-11-09,FOX RUN VILLAGE,OAKLAND,SNF,0.0,2.0,0.0,3.0,1.0,15.0,0.0,0.0,Yes,FOX RUN VILLAGE,100
2020-11-09,FREEDOM HAVEN,OAKLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,WEST HICKORY HAVEN,53
2020-11-09,GRACE SENIOR LIVING,OAKLAND,HFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,POMEROY LIVING ROCHESTER SKILLED REHABILITATION,86
2020-11-09,GREENFIELD REHAB & NURSING CENTER,OAKLAND,SNF,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,Yes,GREENFIELD REHAB AND NURSING CENTER,95
2020-11-09,HEARTLAND HEALTH CARE CENTER - OAKLAND,OAKLAND,SNF,1.0,20.0,0.0,4.0,1.0,15.0,0.0,0.0,Yes,HEARTLAND HEALTH CARE CENTER-OAKLAND,97
2020-11-09,HEATHER PINES,OAKLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,CATHERINE'S PLACE,60
2020-11-09,IRVINE NEURO REHABILITATION CENTER,OAKLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,LAKELAND CENTER (THE),86
2020-11-09,JEWISH APT. & SER. - COVILLE I,OAKLAND,AFC,,4.0,,0.0,,14.0,,0.0,Yes,LAHSER HILLS CARE CENTRE,44
2020-11-09,JEWISH APT. & SER. COVILLE III,OAKLAND,AFC,,4.0,,1.0,,14.0,,0.0,Yes,FOX RUN VILLAGE,48
2020-11-09,JEWISH APT. & SERVICES- COVILLE II,OAKLAND,AFC,,3.0,,1.0,,14.0,,0.0,Yes,CATHERINE'S PLACE,42
2020-11-09,KELLY COMMUNITY CENTER,OAKLAND,AFC,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Yes,CAMBRIDGE NORTH HEALTHCARE CENTER,86
2020-11-09,LAHSER HILLS CARE CENTRE,OAKLAND,SNF,0.0,43.0,0.0,5.0,0.0,44.0,0.0,1.0,Yes,LAHSER HILLS CARE CENTRE,100
2020-11-09,LAKE ORION NURSING CENTER,OAKLAND,SNF,0.0,28.0,0.0,6.0,0.0,21.0,0.0,0.0,Yes,LAKE ORION NURSING CENTER,100
2020-11-09,"LAKELAND CENTER, THE",OAKLAND,SNF,1.0,37.0,0.0,5.0,0.0,54.0,0.0,0.0,Yes,LAKELAND CENTER (THE),100
2020-11-09,LAKESIDE MANOR INC,OAKLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MAPLE MANOR REHAB CENTER OF NOVI INC,86
2020-11-09,LOURDES REHABILITATION AND HEALTHCARE,OAKLAND,SNF,0.0,10.0,0.0,2.0,2.0,23.0,0.0,0.0,Yes,LOURDES REHABILITATION AND HEALTHCARE CENTER,95
2020-11-09,MAPLE MANOR REHAB CENTER OF NOVI,OAKLAND,SNF,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,Yes,MAPLE MANOR REHAB CENTER OF NOVI INC,95
2020-11-09,MARVIN & BETTY DANTO FAMILY HEALTH CARE,OAKLAND,SNF,2.0,28.0,0.0,4.0,0.0,14.0,0.0,0.0,Yes,MARVIN & BETTY DANTO FAMILY HEALTH CARE CENTER,95
2020-11-09,MEDILODGE OF FARMINGTON,OAKLAND,SNF,0.0,31.0,0.0,11.0,0.0,4.0,0.0,0.0,Yes,MEDILODGE OF FARMINGTON,100
2020-11-09,MEDILODGE OF MILFORD,OAKLAND,SNF,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,Yes,MEDILODGE OF MILFORD,100
2020-11-09,MEDILODGE OF ROCHESTER HILLS,OAKLAND,SNF,5.0,52.0,0.0,20.0,4.0,13.0,0.0,0.0,Yes,"MEDILODGE OF ROCHESTER HILLS, INC",95
2020-11-09,MEDILODGE OF SOUTHFIELD,OAKLAND,SNF,0.0,52.0,0.0,21.0,0.0,16.0,0.0,0.0,Yes,MEDILODGE OF SOUTHFIELD,100
2020-11-09,MERCY BELLBROOK/FRANCES WARDE,OAKLAND,AFC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,BELLBROOK,90
2020-11-09,MERCY BELLBROOK/MCAULEY,OAKLAND,AFC,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,Yes,BELLBROOK,90
2020-11-09,MISSION POINT OF HOLLY,OAKLAND,SNF,0.0,17.0,0.0,7.0,0.0,8.0,0.0,0.0,Yes,MAPLE MANOR REHAB CENTER OF NOVI INC,86
2020-11-09,NATURES WAY AFC HOME,OAKLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,CATHERINE'S PLACE,49
2020-11-09,NORTH MEADOW,OAKLAND,AFC,0.0,7.0,1.0,2.0,0.0,3.0,0.0,0.0,Yes,CAMBRIDGE NORTH HEALTHCARE CENTER,86
2020-11-09,NOTTING HILL OF WEST BLOOMFIELD,OAKLAND,SNF,0.0,47.0,0.0,12.0,0.0,18.0,0.0,0.0,Yes,NOTTING HILL OF WEST BLOOMFIELD,100
2020-11-09,NOVI LAKES HEALTH CAMPUS,OAKLAND,SNF,0.0,2.0,0.0,0.0,1.0,11.0,0.0,0.0,Yes,NOVI LAKES HEALTH CAMPUS,100
2020-11-09,NOVI LAKES HEALTH CAMPUS HFA,OAKLAND,HFA,,2.0,,0.0,,11.0,,0.0,Yes,NOVI LAKES HEALTH CAMPUS,95
2020-11-09,OAKLAND MANOR NURSING REHAB CENTER,OAKLAND,SNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,OAKLAND MANOR NURSING & REHAB CENTER LLC,95
2020-11-09,OAKLAND NURSING CENTER,OAKLAND,SNF,0.0,2.0,0.0,0.0,2.0,11.0,0.0,0.0,Yes,OAKLAND NURSING CENTER,100
2020-11-09,OAKRIDGE MANOR NURSING AND REHAB CENTER,OAKLAND,SNF,0.0,18.0,0.0,8.0,2.0,13.0,0.0,0.0,Yes,OAKRIDGE MANOR NURSING & REHAB CENTER LLC,90
2020-11-09,PINE TREE PLACE,OAKLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,CATHERINE'S PLACE,62
2020-11-09,POLK HOUSE,OAKLAND,AFC,,1.0,,0.0,,0.0,,0.0,Yes,LOURDES REHABILITATION AND HEALTHCARE CENTER,45
2020-11-09,POMEROY LIVING - ROCHESTER SKILLED,OAKLAND,SNF,0.0,76.0,0.0,0.0,1.0,25.0,0.0,0.0,Yes,POMEROY LIVING ROCHESTER SKILLED REHABILITATION,95
2020-11-09,POMEROY LIVING ORION ASSISTED & MEMORY CARE,OAKLAND,HFA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,LAHSER HILLS CARE CENTRE,86
2020-11-09,POMEROY LIVING ROCHESTER ASSISTED,OAKLAND,HFA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,POMEROY LIVING ROCHESTER SKILLED REHABILITATION,80
2020-11-09,PROVISION LIVING AT WEST BLOOMFIELD,OAKLAND,HFA,,0.0,,0.0,,2.0,,0.0,Yes,REGENCY AT WATERFORD,86
2020-11-09,QUALITY AFC #1,OAKLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,CLARKSTON SPECIALTY HEALTHCARE CENTER,45
2020-11-09,QUALITY AFC #2,OAKLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,CLARKSTON SPECIALTY HEALTHCARE CENTER,45
